symbol,class,tissue_type,TPM,organ,kinase_percentile
PI4K2A,Light,Esophagus - Mucosa,28.21,esophagus,80
PI4K2B,Light,Esophagus - Mucosa,8.657,esophagus,47
PI4KA,Dark,Esophagus - Mucosa,20.65,esophagus,71
PI4KAP2,Light,Esophagus - Mucosa,9.647,esophagus,50
PI4KB,Light,Esophagus - Mucosa,44.14,esophagus,88
PIK3C2A,Light,Esophagus - Mucosa,12.78,esophagus,56.99999999999999
PIK3C2B,Dark,Esophagus - Mucosa,14.46,esophagus,60
PIK3C2G,Dark,Esophagus - Mucosa,3.07,esophagus,26
PIK3C3,Light,Esophagus - Mucosa,4.847,esophagus,33
PIK3CA,Light,Esophagus - Mucosa,7.404,esophagus,44
PIK3CB,Light,Esophagus - Mucosa,15.39,esophagus,63
PIK3CD,Light,Esophagus - Mucosa,6.63,esophagus,40
PIK3CG,Light,Esophagus - Mucosa,0.3388,esophagus,11
PIK3R4,Light,Esophagus - Mucosa,11.39,esophagus,55.00000000000001
PIM1,Light,Esophagus - Mucosa,242.2,esophagus,100
PIM2,Light,Esophagus - Mucosa,7.291,esophagus,42
PIM3,Light,Esophagus - Mucosa,94.86,esophagus,96
PINK1,Light,Esophagus - Mucosa,40.62,esophagus,86
PIP4K2C,Dark,Esophagus - Mucosa,37.75,esophagus,85
PIP5K1A,Dark,Esophagus - Mucosa,27.59,esophagus,79
PIP5K1B,Dark,Esophagus - Mucosa,0.4633,esophagus,13
PIP5K1C,Dark,Esophagus - Mucosa,23.32,esophagus,75
PKDCC,Light,Esophagus - Mucosa,5.739,esophagus,36
PKMYT1,Dark,Esophagus - Mucosa,8.716,esophagus,47
PKN1,Light,Esophagus - Mucosa,18.04,esophagus,67
PKN2,Light,Esophagus - Mucosa,27.14,esophagus,78
PKN3,Dark,Esophagus - Mucosa,7.929,esophagus,44
PLK1,Light,Esophagus - Mucosa,17.45,esophagus,67
PLK2,Light,Esophagus - Mucosa,53.42,esophagus,92
PLK3,Light,Esophagus - Mucosa,24.07,esophagus,76
PLK4,Light,Esophagus - Mucosa,4.495,esophagus,31
PNCK,Dark,Esophagus - Mucosa,2.068,esophagus,22
POMK,Dark,Esophagus - Mucosa,1.672,esophagus,21
PRKAA1,Light,Esophagus - Mucosa,21.31,esophagus,72
PRKAA2,Light,Esophagus - Mucosa,2.803,esophagus,24
PRKACA,Light,Esophagus - Mucosa,41.36,esophagus,87
PRKACB,Dark,Esophagus - Mucosa,5.59,esophagus,36
PRKACG,Dark,Esophagus - Mucosa,0,esophagus,0
PRKCA,Light,Esophagus - Mucosa,2.535,esophagus,23
PRKCB,Light,Esophagus - Mucosa,1.003,esophagus,17
PRKCD,Light,Esophagus - Mucosa,42.34,esophagus,88
PRKCE,Light,Esophagus - Mucosa,2.969,esophagus,25
PRKCG,Light,Esophagus - Mucosa,0.03517,esophagus,3
PRKCH,Light,Esophagus - Mucosa,18.16,esophagus,68
PRKCI,Light,Esophagus - Mucosa,22.64,esophagus,74
PRKCQ,Dark,Esophagus - Mucosa,0.9359,esophagus,16
PRKCZ,Light,Esophagus - Mucosa,8.072,esophagus,45
PRKD1,Light,Esophagus - Mucosa,2.287,esophagus,23
PRKD2,Light,Esophagus - Mucosa,32.33,esophagus,83
PRKD3,Light,Esophagus - Mucosa,9.315,esophagus,50
PRKDC,Light,Esophagus - Mucosa,23.55,esophagus,76
PRKG1,Light,Esophagus - Mucosa,1.214,esophagus,19
PRKG2,Light,Esophagus - Mucosa,0.4933,esophagus,13
PRKX,Light,Esophagus - Mucosa,20.49,esophagus,71
PRKY,Light,Esophagus - Mucosa,7.052,esophagus,41
PRPF4B,Dark,Esophagus - Mucosa,30.49,esophagus,81
PSKH1,Dark,Esophagus - Mucosa,23.08,esophagus,75
PSKH2,Dark,Esophagus - Mucosa,0,esophagus,0
PTK2,Light,Esophagus - Mucosa,10.82,esophagus,54
PTK2B,Light,Esophagus - Mucosa,19.45,esophagus,70
PTK6,Light,Esophagus - Mucosa,165.8,esophagus,99
PTK7,Light,Esophagus - Mucosa,23.01,esophagus,75
PXK,Dark,Esophagus - Mucosa,7.296,esophagus,43
RAF1,Light,Esophagus - Mucosa,86.94,esophagus,95
RET,Light,Esophagus - Mucosa,0.2645,esophagus,9
RIOK1,Dark,Esophagus - Mucosa,21.17,esophagus,72
RIOK2,Dark,Esophagus - Mucosa,6.302,esophagus,39
RIOK3,Dark,Esophagus - Mucosa,96.12,esophagus,96
RIPK1,Light,Esophagus - Mucosa,27.97,esophagus,79
RIPK2,Light,Esophagus - Mucosa,7.314,esophagus,43
RIPK3,Light,Esophagus - Mucosa,18.33,esophagus,68
RIPK4,Light,Esophagus - Mucosa,87.13,esophagus,95
RNASEL,Dark,Esophagus - Mucosa,6.3,esophagus,39
ROCK1,Light,Esophagus - Mucosa,12.81,esophagus,56.99999999999999
ROCK2,Light,Esophagus - Mucosa,11.85,esophagus,56.00000000000001
ROR1,Light,Esophagus - Mucosa,2.799,esophagus,24
ROR2,Light,Esophagus - Mucosa,3.948,esophagus,28.000000000000004
ROS1,Light,Esophagus - Mucosa,0,esophagus,0
RPS6KA1,Light,Esophagus - Mucosa,19.64,esophagus,70
RPS6KA2,Light,Esophagus - Mucosa,14.68,esophagus,61
RPS6KA3,Light,Esophagus - Mucosa,13.77,esophagus,59
RPS6KA4,Light,Esophagus - Mucosa,48.94,esophagus,90
RPS6KA5,Light,Esophagus - Mucosa,4.137,esophagus,28.999999999999996
RPS6KA6,Light,Esophagus - Mucosa,1.148,esophagus,17
RPS6KB1,Light,Esophagus - Mucosa,16.06,esophagus,65
RPS6KB2,Light,Esophagus - Mucosa,98.08,esophagus,97
RPS6KC1,Dark,Esophagus - Mucosa,6.168,esophagus,38
RPS6KL1,Dark,Esophagus - Mucosa,1.82,esophagus,22
RYK,Light,Esophagus - Mucosa,28.53,esophagus,80
SBK1,Dark,Esophagus - Mucosa,1.036,esophagus,17
SBK2,Dark,Esophagus - Mucosa,0,esophagus,0
SBK3,Dark,Esophagus - Mucosa,0.1825,esophagus,8
SCYL1,Dark,Esophagus - Mucosa,53.3,esophagus,92
SCYL2,Dark,Esophagus - Mucosa,22.02,esophagus,73
SCYL3,Dark,Esophagus - Mucosa,6.524,esophagus,40
SGK1,Light,Esophagus - Mucosa,46.83,esophagus,90
SGK2,Light,Esophagus - Mucosa,0.7204,esophagus,15
SGK3,Light,Esophagus - Mucosa,4.139,esophagus,30
SIK1,Light,Esophagus - Mucosa,30.6,esophagus,81
SIK2,Light,Esophagus - Mucosa,8.625,esophagus,46
SIK3,Light,Esophagus - Mucosa,11.31,esophagus,55.00000000000001
SLK,Light,Esophagus - Mucosa,72.27,esophagus,94
SMG1,Light,Esophagus - Mucosa,18.63,esophagus,69
SNRK,Light,Esophagus - Mucosa,15.16,esophagus,62
SPEG,Light,Esophagus - Mucosa,8.133,esophagus,45
SRC,Light,Esophagus - Mucosa,32.31,esophagus,83
SRMS,Light,Esophagus - Mucosa,0.3822,esophagus,11
SRPK1,Light,Esophagus - Mucosa,28.07,esophagus,80
SRPK2,Light,Esophagus - Mucosa,12.94,esophagus,57.99999999999999
SRPK3,Dark,Esophagus - Mucosa,1.15,esophagus,18
STK3,Dark,Esophagus - Mucosa,5.584,esophagus,35
STK4,Light,Esophagus - Mucosa,8.289,esophagus,46
STK10,Light,Esophagus - Mucosa,5.489,esophagus,35
STK11,Light,Esophagus - Mucosa,41.05,esophagus,87
STK16,Light,Esophagus - Mucosa,19.77,esophagus,71
STK17A,Dark,Esophagus - Mucosa,13.81,esophagus,59
STK17B,Dark,Esophagus - Mucosa,5.337,esophagus,35
STK19,Dark,Esophagus - Mucosa,20.57,esophagus,71
STK24,Light,Esophagus - Mucosa,96.5,esophagus,97
STK25,Light,Esophagus - Mucosa,45.24,esophagus,89
STK31,Dark,Esophagus - Mucosa,0.3704,esophagus,11
STK32A,Dark,Esophagus - Mucosa,0.2781,esophagus,10
STK32B,Dark,Esophagus - Mucosa,0.7442,esophagus,16
STK32C,Dark,Esophagus - Mucosa,2.934,esophagus,25
STK33,Dark,Esophagus - Mucosa,0.4894,esophagus,13
STK35,Light,Esophagus - Mucosa,22.7,esophagus,74
STK36,Dark,Esophagus - Mucosa,12.5,esophagus,56.00000000000001
STK38,Light,Esophagus - Mucosa,62.5,esophagus,93
STK38L,Dark,Esophagus - Mucosa,17.45,esophagus,67
STK39,Light,Esophagus - Mucosa,38.02,esophagus,85
STK40,Dark,Esophagus - Mucosa,41.96,esophagus,88
STRADA,Light,Esophagus - Mucosa,16.87,esophagus,66
STRADB,Light,Esophagus - Mucosa,16.17,esophagus,65
STYK1,Light,Esophagus - Mucosa,8.889,esophagus,48
SYK,Light,Esophagus - Mucosa,26.79,esophagus,78
TAF1,Light,Esophagus - Mucosa,10.93,esophagus,54
TAOK1,Dark,Esophagus - Mucosa,14.12,esophagus,60
TAOK2,Dark,Esophagus - Mucosa,20.46,esophagus,71
TAOK3,Light,Esophagus - Mucosa,13.47,esophagus,59
TBCK,Dark,Esophagus - Mucosa,4.9,esophagus,33
TBK1,Light,Esophagus - Mucosa,15.6,esophagus,64
TBRG4,Light,Esophagus - Mucosa,43.4,esophagus,88
TEC,Light,Esophagus - Mucosa,8.19,esophagus,45
TEK,Light,Esophagus - Mucosa,2.92,esophagus,25
TESK1,Dark,Esophagus - Mucosa,20.3,esophagus,71
TESK2,Dark,Esophagus - Mucosa,10.1,esophagus,51
TEX14,Light,Esophagus - Mucosa,0.08756,esophagus,6
TGFBR1,Light,Esophagus - Mucosa,13.38,esophagus,59
TGFBR2,Light,Esophagus - Mucosa,37.04,esophagus,84
TIE1,Light,Esophagus - Mucosa,5.918,esophagus,37
TLK1,Dark,Esophagus - Mucosa,11.43,esophagus,55.00000000000001
TLK2,Dark,Esophagus - Mucosa,11.82,esophagus,56.00000000000001
TNIK,Light,Esophagus - Mucosa,2.586,esophagus,24
TNK1,Light,Esophagus - Mucosa,10.69,esophagus,54
TNK2,Light,Esophagus - Mucosa,38.81,esophagus,86
TNNI3K,Light,Esophagus - Mucosa,0.4556,esophagus,13
TP53RK,Dark,Esophagus - Mucosa,11.53,esophagus,56.00000000000001
TRIB1,Light,Esophagus - Mucosa,15.4,esophagus,63
TRIB2,Light,Esophagus - Mucosa,15.49,esophagus,63
TRIB3,Light,Esophagus - Mucosa,16.69,esophagus,65
TRIM24,Light,Esophagus - Mucosa,7.21,esophagus,42
TRIM28,Light,Esophagus - Mucosa,134.8,esophagus,99
TRIM33,Light,Esophagus - Mucosa,13.6,esophagus,59
TRIM66,Light,Esophagus - Mucosa,7.248,esophagus,42
TRIO,Light,Esophagus - Mucosa,8.734,esophagus,47
TRPM6,Light,Esophagus - Mucosa,0.4545,esophagus,12
TRPM7,Light,Esophagus - Mucosa,9.141,esophagus,49
TRRAP,Light,Esophagus - Mucosa,10.57,esophagus,53
TSSK1B,Dark,Esophagus - Mucosa,0,esophagus,0
TSSK3,Dark,Esophagus - Mucosa,4.713,esophagus,32
TSSK4,Dark,Esophagus - Mucosa,2.326,esophagus,23
TSSK6,Dark,Esophagus - Mucosa,1.557,esophagus,20
TTBK1,Dark,Esophagus - Mucosa,0.04406,esophagus,4
TTBK2,Dark,Esophagus - Mucosa,2.885,esophagus,25
TTK,Light,Esophagus - Mucosa,5.154,esophagus,34
TTN,Light,Esophagus - Mucosa,0.3368,esophagus,10
TXK,Light,Esophagus - Mucosa,1.751,esophagus,21
TYK2,Light,Esophagus - Mucosa,27.81,esophagus,79
TYRO3,Light,Esophagus - Mucosa,16.88,esophagus,66
UHMK1,Light,Esophagus - Mucosa,18.16,esophagus,68
ULK1,Light,Esophagus - Mucosa,30.7,esophagus,82
ULK2,Light,Esophagus - Mucosa,6.555,esophagus,40
ULK3,Light,Esophagus - Mucosa,92.54,esophagus,96
ULK4,Dark,Esophagus - Mucosa,1.171,esophagus,18
VRK1,Light,Esophagus - Mucosa,8.627,esophagus,46
VRK2,Dark,Esophagus - Mucosa,9.476,esophagus,50
VRK3,Dark,Esophagus - Mucosa,11.73,esophagus,56.00000000000001
WEE1,Light,Esophagus - Mucosa,19.06,esophagus,69
WEE2,Dark,Esophagus - Mucosa,0.05064,esophagus,4
WEE2-AS1,Light,Esophagus - Mucosa,0.7252,esophagus,15
WNK1,Light,Esophagus - Mucosa,61.66,esophagus,93
WNK2,Dark,Esophagus - Mucosa,1.92,esophagus,22
WNK3,Dark,Esophagus - Mucosa,0.3345,esophagus,10
WNK4,Light,Esophagus - Mucosa,12.88,esophagus,56.99999999999999
YES1,Light,Esophagus - Mucosa,24.38,esophagus,77
ZAP70,Light,Esophagus - Mucosa,3.663,esophagus,28.000000000000004
AAK1,Light,Esophagus - Muscularis,1.396,esophagus,19
AATK,Light,Esophagus - Muscularis,15.82,esophagus,61
ABL1,Light,Esophagus - Muscularis,118.05,esophagus,98
ABL2,Light,Esophagus - Muscularis,5.6055,esophagus,35
ABR,Light,Esophagus - Muscularis,39.42,esophagus,85
ACVR1,Light,Esophagus - Muscularis,21.53,esophagus,71
ACVR1B,Light,Esophagus - Muscularis,11.21,esophagus,51
ACVR1C,Light,Esophagus - Muscularis,0.07446,esophagus,5
ACVR2A,Light,Esophagus - Muscularis,10.895,esophagus,50
ACVR2B,Light,Esophagus - Muscularis,2.5555,esophagus,25
ACVRL1,Light,Esophagus - Muscularis,29.195,esophagus,79
ADCK1,Dark,Esophagus - Muscularis,8.313,esophagus,42
ADCK2,Dark,Esophagus - Muscularis,21.18,esophagus,70
ADCK5,Dark,Esophagus - Muscularis,10.13,esophagus,48
ADPGK,Light,Esophagus - Muscularis,25.235,esophagus,75
AKT1,Light,Esophagus - Muscularis,83.98,esophagus,95
AKT2,Light,Esophagus - Muscularis,35.895,esophagus,84
AKT3,Light,Esophagus - Muscularis,29.305,esophagus,79
ALK,Light,Esophagus - Muscularis,0.69195,esophagus,15
ALPK1,Light,Esophagus - Muscularis,7.341,esophagus,40
ALPK2,Dark,Esophagus - Muscularis,0.03485,esophagus,3
ALPK3,Dark,Esophagus - Muscularis,11.185,esophagus,51
AMHR2,Light,Esophagus - Muscularis,0.2722,esophagus,10
ANKK1,Light,Esophagus - Muscularis,0.3216,esophagus,11
ARAF,Light,Esophagus - Muscularis,52.53,esophagus,91
ATM,Light,Esophagus - Muscularis,8.839,esophagus,44
ATR,Light,Esophagus - Muscularis,6.0765,esophagus,37
AURKA,Light,Esophagus - Muscularis,1.2555,esophagus,19
AURKB,Light,Esophagus - Muscularis,0.28235,esophagus,11
AURKC,Light,Esophagus - Muscularis,2.291,esophagus,24
AXL,Light,Esophagus - Muscularis,68.02,esophagus,94
BAZ1A,Light,Esophagus - Muscularis,12.3,esophagus,53
BAZ1B,Light,Esophagus - Muscularis,42.255,esophagus,87
BCKDK,Dark,Esophagus - Muscularis,45.135,esophagus,89
BCR,Light,Esophagus - Muscularis,15.585,esophagus,61
BLK,Light,Esophagus - Muscularis,0.03474,esophagus,3
BLVRA,Light,Esophagus - Muscularis,87.395,esophagus,96
BMP2K,Light,Esophagus - Muscularis,6.0445,esophagus,37
BMPR1A,Light,Esophagus - Muscularis,15.835,esophagus,62
BMPR1B,Light,Esophagus - Muscularis,8.944,esophagus,44
BMPR2,Light,Esophagus - Muscularis,19.275,esophagus,67
BMX,Light,Esophagus - Muscularis,3.0325,esophagus,27
BRAF,Light,Esophagus - Muscularis,11.8,esophagus,52
BRD2,Light,Esophagus - Muscularis,105.15,esophagus,97
BRD3,Light,Esophagus - Muscularis,19.87,esophagus,68
BRD4,Light,Esophagus - Muscularis,25.05,esophagus,75
BRDT,Light,Esophagus - Muscularis,0.026105,esophagus,2
BRSK1,Dark,Esophagus - Muscularis,14.21,esophagus,57.99999999999999
BRSK2,Dark,Esophagus - Muscularis,2.461,esophagus,25
BTK,Light,Esophagus - Muscularis,3.371,esophagus,28.999999999999996
BUB1,Light,Esophagus - Muscularis,0.17215,esophagus,8
BUB1B,Light,Esophagus - Muscularis,0.1659,esophagus,7.000000000000001
CAMK1,Light,Esophagus - Muscularis,60.87,esophagus,92
CAMK1D,Dark,Esophagus - Muscularis,8.5065,esophagus,43
CAMK1G,Dark,Esophagus - Muscularis,0.335,esophagus,12
CAMK2A,Light,Esophagus - Muscularis,3.2305,esophagus,28.999999999999996
CAMK2B,Light,Esophagus - Muscularis,0.50535,esophagus,13
CAMK2D,Light,Esophagus - Muscularis,21.28,esophagus,71
CAMK2G,Light,Esophagus - Muscularis,79.74,esophagus,95
CAMK4,Light,Esophagus - Muscularis,0.4005,esophagus,13
CAMKK1,Dark,Esophagus - Muscularis,8.104,esophagus,42
CAMKK2,Dark,Esophagus - Muscularis,24.8,esophagus,75
CAMKV,Dark,Esophagus - Muscularis,0.185,esophagus,8
CASK,Light,Esophagus - Muscularis,5.698,esophagus,35
CDC7,Light,Esophagus - Muscularis,1.9495,esophagus,23
CDC42BPA,Dark,Esophagus - Muscularis,20.41,esophagus,69
CDC42BPB,Dark,Esophagus - Muscularis,67.72,esophagus,94
CDC42BPG,Dark,Esophagus - Muscularis,0.3615,esophagus,12
CDK1,Light,Esophagus - Muscularis,0.6976,esophagus,15
CDK2,Light,Esophagus - Muscularis,32.085,esophagus,82
CDK3,Light,Esophagus - Muscularis,10.47,esophagus,49
CDK4,Light,Esophagus - Muscularis,45.97,esophagus,89
CDK5,Light,Esophagus - Muscularis,10.57,esophagus,49
CDK6,Light,Esophagus - Muscularis,7.451,esophagus,41
CDK7,Light,Esophagus - Muscularis,17.415,esophagus,63
CDK8,Light,Esophagus - Muscularis,15.795,esophagus,61
CDK9,Light,Esophagus - Muscularis,76.51,esophagus,95
CDK10,Dark,Esophagus - Muscularis,24.505,esophagus,74
CDK11A,Dark,Esophagus - Muscularis,28.675,esophagus,78
CDK11B,Dark,Esophagus - Muscularis,31.025,esophagus,80
CDK12,Dark,Esophagus - Muscularis,10.905,esophagus,50
CDK13,Dark,Esophagus - Muscularis,17.395,esophagus,63
CDK14,Dark,Esophagus - Muscularis,7.072,esophagus,40
CDK15,Dark,Esophagus - Muscularis,0.7355,esophagus,15
CDK16,Dark,Esophagus - Muscularis,36.65,esophagus,84
CDK17,Dark,Esophagus - Muscularis,23.565,esophagus,74
CDK18,Dark,Esophagus - Muscularis,6.7465,esophagus,39
CDK19,Dark,Esophagus - Muscularis,6.9785,esophagus,39
CDK20,Dark,Esophagus - Muscularis,10.84,esophagus,49
CDKL1,Dark,Esophagus - Muscularis,1.714,esophagus,21
CDKL2,Dark,Esophagus - Muscularis,1.9675,esophagus,23
CDKL3,Dark,Esophagus - Muscularis,2.002,esophagus,24
CDKL4,Dark,Esophagus - Muscularis,0.047,esophagus,4
CDKL5,Dark,Esophagus - Muscularis,1.1225,esophagus,19
CHEK1,Light,Esophagus - Muscularis,1.424,esophagus,20
CHEK2,Light,Esophagus - Muscularis,2.326,esophagus,25
CHUK,Light,Esophagus - Muscularis,9.4985,esophagus,46
CIT,Light,Esophagus - Muscularis,3.863,esophagus,30
CKB,Light,Esophagus - Muscularis,1447,esophagus,100
CKM,Light,Esophagus - Muscularis,5.8775,esophagus,36
CKMT1A,Light,Esophagus - Muscularis,0.08177,esophagus,5
CKMT1B,Light,Esophagus - Muscularis,0.097625,esophagus,6
CKMT2,Light,Esophagus - Muscularis,9.4785,esophagus,45
CLK1,Light,Esophagus - Muscularis,172.5,esophagus,99
CLK2,Light,Esophagus - Muscularis,39.575,esophagus,86
CLK3,Dark,Esophagus - Muscularis,19.845,esophagus,68
CLK4,Dark,Esophagus - Muscularis,21.615,esophagus,71
COL4A3BP,Light,Esophagus - Muscularis,21.85,esophagus,72
CSF1R,Light,Esophagus - Muscularis,14.47,esophagus,59
CSK,Light,Esophagus - Muscularis,18.165,esophagus,65
CSNK1A1,Light,Esophagus - Muscularis,58.845,esophagus,92
CSNK1A1L,Dark,Esophagus - Muscularis,0.026745,esophagus,2
CSNK1D,Light,Esophagus - Muscularis,88.62,esophagus,96
CSNK1E,Light,Esophagus - Muscularis,51.1,esophagus,90
CSNK1G1,Dark,Esophagus - Muscularis,4.405,esophagus,31
CSNK1G2,Dark,Esophagus - Muscularis,41.215,esophagus,87
CSNK1G3,Dark,Esophagus - Muscularis,11.125,esophagus,51
CSNK2A1,Light,Esophagus - Muscularis,30.14,esophagus,79
CSNK2A2,Dark,Esophagus - Muscularis,28.83,esophagus,78
CSNK2A3,Dark,Esophagus - Muscularis,0.2582,esophagus,10
DAPK1,Light,Esophagus - Muscularis,28.53,esophagus,77
DAPK2,Light,Esophagus - Muscularis,1.9605,esophagus,23
DAPK3,Light,Esophagus - Muscularis,104.1,esophagus,97
DCLK1,Light,Esophagus - Muscularis,5.97,esophagus,36
DCLK2,Light,Esophagus - Muscularis,17.675,esophagus,64
DCLK3,Dark,Esophagus - Muscularis,0.37435,esophagus,13
DDR1,Light,Esophagus - Muscularis,14.015,esophagus,56.99999999999999
DDR2,Light,Esophagus - Muscularis,62.975,esophagus,93
DGKA,Light,Esophagus - Muscularis,14.32,esophagus,57.99999999999999
DGKB,Light,Esophagus - Muscularis,3.2185,esophagus,28.000000000000004
DGKD,Light,Esophagus - Muscularis,13.34,esophagus,56.00000000000001
DGKE,Light,Esophagus - Muscularis,5.401,esophagus,34
DGKG,Light,Esophagus - Muscularis,42.365,esophagus,87
DGKH,Light,Esophagus - Muscularis,6.8645,esophagus,39
DGKI,Light,Esophagus - Muscularis,0.2038,esophagus,8
DGKK,Light,Esophagus - Muscularis,0,esophagus,0
DGKQ,Light,Esophagus - Muscularis,13.32,esophagus,55.00000000000001
DGKZ,Light,Esophagus - Muscularis,23.345,esophagus,74
DMPK,Light,Esophagus - Muscularis,242.7,esophagus,99
DSTYK,Dark,Esophagus - Muscularis,11.595,esophagus,52
DYRK1A,Light,Esophagus - Muscularis,23.8,esophagus,74
DYRK1B,Dark,Esophagus - Muscularis,14.28,esophagus,57.99999999999999
DYRK2,Dark,Esophagus - Muscularis,9.121,esophagus,44
DYRK3,Dark,Esophagus - Muscularis,2.216,esophagus,24
DYRK4,Dark,Esophagus - Muscularis,9.8165,esophagus,47
EEF2K,Dark,Esophagus - Muscularis,18.92,esophagus,66
EGFR,Light,Esophagus - Muscularis,30.275,esophagus,80
EIF2AK1,Light,Esophagus - Muscularis,33.63,esophagus,83
EIF2AK2,Light,Esophagus - Muscularis,12.655,esophagus,54
EIF2AK3,Light,Esophagus - Muscularis,6.8275,esophagus,39
EIF2AK4,Light,Esophagus - Muscularis,11.87,esophagus,52
EPHA1,Light,Esophagus - Muscularis,1.6775,esophagus,21
EPHA2,Light,Esophagus - Muscularis,10.88,esophagus,50
EPHA3,Light,Esophagus - Muscularis,6.655,esophagus,38
EPHA4,Light,Esophagus - Muscularis,6.0645,esophagus,37
EPHA5,Light,Esophagus - Muscularis,0.09143,esophagus,6
EPHA6,Light,Esophagus - Muscularis,0.242,esophagus,10
EPHA7,Light,Esophagus - Muscularis,61.805,esophagus,93
EPHA8,Light,Esophagus - Muscularis,0.03732,esophagus,4
EPHA10,Light,Esophagus - Muscularis,0.35955,esophagus,12
EPHB1,Light,Esophagus - Muscularis,0.2669,esophagus,10
EPHB2,Light,Esophagus - Muscularis,0.7352,esophagus,15
EPHB3,Light,Esophagus - Muscularis,4.227,esophagus,31
EPHB4,Light,Esophagus - Muscularis,34.935,esophagus,83
EPHB6,Light,Esophagus - Muscularis,5.453,esophagus,34
ERBB2,Light,Esophagus - Muscularis,32.94,esophagus,82
ERBB3,Light,Esophagus - Muscularis,13.005,esophagus,54
ERBB4,Light,Esophagus - Muscularis,0.06277,esophagus,5
ERN1,Light,Esophagus - Muscularis,4.4965,esophagus,32
ERN2,Dark,Esophagus - Muscularis,0.01478,esophagus,1
FASTK,Light,Esophagus - Muscularis,58.565,esophagus,92
FASTKD1,Light,Esophagus - Muscularis,7.8995,esophagus,42
FASTKD2,Light,Esophagus - Muscularis,19.89,esophagus,68
FASTKD3,Light,Esophagus - Muscularis,4.746,esophagus,32
FASTKD5,Light,Esophagus - Muscularis,12.53,esophagus,54
FER,Light,Esophagus - Muscularis,6.0985,esophagus,37
FES,Light,Esophagus - Muscularis,15.795,esophagus,61
FGFR1,Light,Esophagus - Muscularis,105.75,esophagus,98
FGFR2,Light,Esophagus - Muscularis,22.335,esophagus,73
FGFR3,Light,Esophagus - Muscularis,1.1035,esophagus,18
FGFR4,Light,Esophagus - Muscularis,3.164,esophagus,28.000000000000004
FGR,Light,Esophagus - Muscularis,7.495,esophagus,41
FLT1,Light,Esophagus - Muscularis,10.12,esophagus,48
FLT3,Light,Esophagus - Muscularis,0.2254,esophagus,9
FLT4,Light,Esophagus - Muscularis,9.4885,esophagus,46
FRK,Light,Esophagus - Muscularis,0.2318,esophagus,9
FYN,Light,Esophagus - Muscularis,17.1,esophagus,63
GAK,Light,Esophagus - Muscularis,42.15,esophagus,87
GCK,Light,Esophagus - Muscularis,0.6153,esophagus,14.000000000000002
GRK1,Light,Esophagus - Muscularis,0.03107,esophagus,2
GRK4,Light,Esophagus - Muscularis,2.691,esophagus,26
GRK5,Light,Esophagus - Muscularis,51.5,esophagus,90
GRK6,Light,Esophagus - Muscularis,22.075,esophagus,72
GRK7,Light,Esophagus - Muscularis,0.036635,esophagus,3
GSK3A,Light,Esophagus - Muscularis,48.495,esophagus,89
GSK3B,Light,Esophagus - Muscularis,12.685,esophagus,54
GTF2F1,Light,Esophagus - Muscularis,63.265,esophagus,93
GUCY2C,Light,Esophagus - Muscularis,0.0771,esophagus,5
GUCY2D,Light,Esophagus - Muscularis,0.033345,esophagus,3
GUCY2F,Light,Esophagus - Muscularis,0,esophagus,0
HCK,Light,Esophagus - Muscularis,5.9485,esophagus,36
HIPK1,Dark,Esophagus - Muscularis,26.155,esophagus,76
HIPK2,Light,Esophagus - Muscularis,7.965,esophagus,42
HIPK3,Dark,Esophagus - Muscularis,58.525,esophagus,92
HIPK4,Dark,Esophagus - Muscularis,0.89935,esophagus,18
HK1,Light,Esophagus - Muscularis,102.5,esophagus,97
HK2,Light,Esophagus - Muscularis,2.842,esophagus,27
HK3,Light,Esophagus - Muscularis,5.596,esophagus,35
HKDC1,Light,Esophagus - Muscularis,0.1182,esophagus,7.000000000000001
HSPB8,Light,Esophagus - Muscularis,589.05,esophagus,100
HUNK,Light,Esophagus - Muscularis,0.7609,esophagus,16
ICK,Dark,Esophagus - Muscularis,14.045,esophagus,56.99999999999999
IGF1R,Light,Esophagus - Muscularis,14.76,esophagus,59
IKBKB,Light,Esophagus - Muscularis,31.285,esophagus,81
IKBKE,Light,Esophagus - Muscularis,1.9155,esophagus,23
ILK,Light,Esophagus - Muscularis,353.25,esophagus,99
INSR,Light,Esophagus - Muscularis,22.93,esophagus,73
INSRR,Light,Esophagus - Muscularis,0.14695,esophagus,7.000000000000001
IRAK1,Light,Esophagus - Muscularis,43.895,esophagus,88
IRAK2,Light,Esophagus - Muscularis,2.131,esophagus,24
IRAK3,Light,Esophagus - Muscularis,6.3485,esophagus,38
IRAK4,Light,Esophagus - Muscularis,11.54,esophagus,52
ITK,Light,Esophagus - Muscularis,0.76075,esophagus,16
JAK1,Light,Esophagus - Muscularis,63.975,esophagus,93
JAK2,Light,Esophagus - Muscularis,13.255,esophagus,55.00000000000001
JAK3,Light,Esophagus - Muscularis,2.6735,esophagus,26
KALRN,Light,Esophagus - Muscularis,3.2765,esophagus,28.999999999999996
KDR,Light,Esophagus - Muscularis,20.85,esophagus,70
KIT,Light,Esophagus - Muscularis,44.22,esophagus,88
KSR1,Light,Esophagus - Muscularis,7.455,esophagus,41
